Tweet,Sentimen
@996TEN WAHH KITA SAMA VAKSIN YG KEBERAPAA NII??,Netral
"@giivenortaken bener bgt, katanya lebih sakit vaksin kedua:”) Kalo yg prtma alhamdulillah aku ngga ngerasain sakitnya",Positif
Pemerintah belum mengeluarkan syarat untuk administrasi apapun.. sertifikasi coved ..dasar pemimpin dongo kebawahan Menyuruh semua di razia untuk di mintai sertifikat vaksin https://t.co/6wIWC4eDRg,Positif
"RT @persib: Yuk Bobotoh urang di Vaksin! 💉

#MENANGBERSAMA #PERSIB https://t.co/jaSdnjgEDM",Netral
"@FaridIban @Just_Aya9 @Bakoto71 @cm_achmad @LadikaMeisye @PutriBanggai @Hate_Fiona @Rikogarong @Wulanda94104964 @barnazabar @Evie19101 @SBersatu @Cah_Ayu_ @BuolPutri @Indonesiastyle_ Farid Iban, makasih ya..., it's finished 
I followed everything from the list
 
bisakah herd immunity tercapai....?
herd immunity dpt tercapai jika proporsi minimal 70 persen penduduk sudah divaksin, artinya sekitar 189 juta penduduk Indonesia sudah mendapat vaksin penuh 2 dosis.",Positif
"RT @TelekungSK: “Nak... Mak teringin nak cucuk vaksin.”

#VaksinasiCovid19",Netral
"@InfoUngaran Bukan karena antusias, lebih karena ""dipaksa"" dg isu isu kartu vaksin, diwajibkan dari tempat kerja dst dst",Positif
Lepas vaksin kalau lapar macam ade saka baru beli zus coffee ni,Netral
"RT @EppyFizul: Xyah nak tunjuk bagus sgt la KJ, aku xkan lupa nye ko buat2 x tau yang pusat perjudian Genting Highlands boleh dpt vaksin da…",Positif
"Info yg masih kesulitan dapet vaksin dosis 1, bisa masuk grup tele jog kalo mau, kalo ada info akan update disitu https://t.co/V8tqQtOf54",Negatif
"replynya masi ae tanya ""emang vaksin ada bukti"" buossss kemana aja https://t.co/Hv02G4KJ5g",Netral
"@terengtengtengg rabu mingdep ada vaksin mbak di rs sakinah, aku dapet info dari grup",Netral
"RT @Corona_KafirNw: Vaksin AstraZeneca Dihentikan di 5 Negara Eropa, Beralih ke Vaksin yang Lebih Efektif https://t.co/BuufA9Wihy",Positif
hari ini vaksin kedua..,Netral
"Selamat pagi, yuk vaksin.",Positif
"Rajiv Sing Ajak Suporter untuk Vaksin demi Sepak Bola Indonesia https://t.co/67MMNN34RF

Download aplikasi https://t.co/gYgHwmMSi0 untuk akses berita lebih mudah dan cepat:
Android: https://t.co/Su2X8e5IpY",Netral
@hasun_san Pagi kak. Silakan membawa surat keterangan dari dokter/rumah sakit menyatakan bahwa pelanggan tidak dapat melakukan vaksin ya ;) ^ZL,Positif
"@schfess ayh w awalnya gmaw vaksin jg tp ngliat peraturan skrg apa2 hrs vaksin jd yauda la vaksin kita, awalnya ayh w bgtu jg ngmngnya tp pas vaksin alhamdulillah gada gejala apa2. atau mngkin ortu ada riwayat penyakit gitu?",Positif
"Rajiv Sing Ajak Suporter untuk Vaksin demi Sepak Bola Indonesia https://t.co/hAJZJi6ynS

Download aplikasi https://t.co/xLdBMnYDgn untuk akses berita lebih mudah dan cepat:
Android: https://t.co/QvBcUsJzKo",Netral
"Omg takut disuntik, pas senin ga jadi karna ktp aku kurang 18 tahun😭😭. Skrg cari vaksin yg under 18",Negatif
RT @Idhamrocas: Program PICK untuk vaksin adalah kejayaan dibawah seliaan YB menteri KJ. Ni kita kene puji,Positif
ini enggak ada yg jual cetak sertifikat vaksin apa yyy,Netral
"Oke jadi gini
Kayaknya hoki aku ketarik habis sama MeDok JaMed.

Wkwkwkwk
Aku mau vaksin kedua tapi posnya di sekolah...... I mean sekolahku dulu smp yang aku dibully parah sampai drop out

Sekarang aku gemeter",Negatif
"semakin cepat kamu ikut vaksin #VaksinasiKuatkanImunitas semakin kuat juga imunmu, yuk   #IkhtiarAtasiPandemi di indonesia https://t.co/2pMXNafyzZ",Positif
"semakin cepat kamu ikut vaksin #VaksinasiKuatkanImunitas tubuh kita semakin kuat juga imunmu, yuk   #IkhtiarAtasiPandemi di indonesia raya https://t.co/TJvMvOnK4s",Positif
"@7am_jaem Hai, belum soalnya mau vaksin, siap, kamu juga",Positif
"@Sinfourth Yg jelas di Afghanistan gak ada yg pake masker ataupun vaksin.
Knp???",Positif
"Harusnya hari ini vaksin dosis kedua, malah tumbang",Netral
"@democrazymedia yg gak mau vaksin merupakan kehendak dr Tuhan, begitu ya prof.......",Netral
"Hari ini vaksin kedua, rasanya siap untuk meriang😫",Positif
@CandraEka07 @PLindungi Kak ini biar muncul kode vaksin nya gimana ya?,Netral
"@kurnia_gie meh daftar vaksin untuk di mana, Gie?",Netral
Mules bngt pgi pagi dapet info ada UH jadwal  nya tepat sma guee vaksin mana itu juga di itung absensi  😭,Positif
jiwa-jiwa yang kuat pasti sudah vaksin #VaksinasiKuatkanImunitas tubuh kita terimaksih sudah bantu  #IkhtiarAtasiPandemi di indonesia raya https://t.co/CWh47iiR9v,Positif
jiwa-jiwa yang kuat pasti sudah vaksin #VaksinasiKuatkanImunitas terimaksih sudah bantu  #IkhtiarAtasiPandemi di indonesia https://t.co/hOqOwEX7pK,Positif
Aku vaksin hari ini😔,Netral
#Jogja |  GKR Hemas: Vaksin itu Garda Terdepan Penangkal Covid - Tribun Jogja  https://t.co/982Ne5A25P,Netral
"RT @remukanregalll: Masuk mall yg sudah vaksin bisa lewat lobby utama, yg blm vaksin disuruh lewat pintu darurat lewat lorong2.. lah pdhl m…",Positif
"@kurniomfth He em, pun misal mmng dikit, tapi akses2 ke informasi era digital begini jg gak sulit harusnya. Tp ya sudah, yg penting beliau sudah divaksin dan antusias thd vaksin jg naik 😁",Positif
apa nk jadi dgn malaysia.....bnyak lagi yg x dpt vaksin...x utamakan....lepas ad permis yg x bagi masuk individu yg x dpt vaksin...apa dh jadi ni.....kalau dh lengkap 100% x pe la....32 juta rakyat woiiii....,Positif
"@detikcom Selagi gaada yg nyelewengin vaksinnya, rutin ngadain penyuluhan ttg  pentingnya vaksin ke masyarakat dan proses vaksin diketatin sepertinya bisa.  Biar gaada lagi prank vaksin abal2",Negatif
"RANS Cilegon FC Ajak Masyarakat Ikut Program Vaksin https://t.co/rKBxJZ58Od

Download aplikasi https://t.co/gYgHwmMSi0 untuk akses berita lebih mudah dan cepat:
Android: https://t.co/Su2X8e5IpY",Netral
RT @natanattda: Hal paling random yang aku dapetin tgl 17 agustus kemarin adalah seungcheol vaksin kek...info apa ini...,Netral
"RANS Cilegon FC Ajak Masyarakat Ikut Program Vaksin https://t.co/e84hNoNVMV

Download aplikasi https://t.co/xLdBMnYDgn untuk akses berita lebih mudah dan cepat:
Android: https://t.co/QvBcUsJzKo",Netral
@GeiszChalifah Alhamdulillah yah Allah. Tapi tolong sampaikan sama beliau bang. Aturan sertifikat vaksin utk ke publik area ditiadakan. Kemenkes sudah sampaikan jangan jafi syarat administrasi,Netral
"RT @dr_tompi: Kl ada teman kerabat atau kenalan yg dulu anti vaksin bahkan gak percaya covid, lalu sekarang sudah mau di vaksin dan percaya…",Netral
Atuk yg meninggal tu dah vaksin dos 1. 😔 X sempat dos 2 dia kena covid dan dia mmg ada sakit jantung dan buah pinggang. He's the only one who hasn't completed dos 2 😔,Netral
Anjayy vaksin kduaa,Netral
"Yeyy akhirnya hari ini vaksin pertama
Dapat juga🥵",Positif
Indonesia akan Punya 261 Juta Dosis Vaksin Hingga Desember https://t.co/vDYS9xbR62 https://t.co/w4R7kwK93h,Netral
@msaifullah_96 Hahaha dah smua dpt vaksin dia sruh msuk mcm biasa start hari ni 😅,Positif
hari ini aku vaksin ke-2 guiseee,Netral
"RT @mkhairulazri: Setakat 16 Ogos,

47.2% @ 11,060,317 - Selesai vaksin penuh.

73.7% @ 17,252,314 - Selesai vaksin pertama.

Dos tertinggi…",Positif
"@wishfitm rptra dosis 1 dan astra kebanyakan sis, btw semalem gue nanya sama kontak yg bs dihubungi dikertas vaksin jawabannya begini. Berhubung tante gue harusnya hari ini jd semalen gue nanya, kenapa klo emang diadain dipolres ditulis di kertasnya itu di 139 ya? aneh https://t.co/gSSLBFb3gy",Positif
"Mati itu pasti. Kiamat itu pasti. Wabak hanyalah penyebab sama seperti penyebab2 kematian yang lain..

Maka soldiers of Allah tidak perlu takut wabak...Rapatkan saf supaya kita boleh menang.

Syarat vaksin tu bagi masuk mall jela.

https://t.co/NTNmVkSPFf",Negatif
RT @nindawangi_: Orang-orang udh pada mau vaksin ke dua gua yg pertama aja blm :),Positif
"@convomfs mau ngeprint, mau vaksin kedua 👍🏻👍🏻",Netral
"hari ini pada mau ngapain?

kalau aku hari ini mau vaksin yg ke 2 semoga lancar",Positif
"@staronline Bagi lah chance kat muda sikit kalau nak pun…tak kisah siapa2 jadi PM asal bukan gang2 kluster mahkamah atau kleptokrat, atau rasis ke apa2, PM muda macam kat NZ tu. Baru lah faham sikit bila orang explain sains, covid, vaksin, tech ke….ini SOP MKN pun pimai pimai tang tu…",Positif
"Tampilan timeline twitter buat campaign vaccine 🥲 iye iye hari Jumat insya allah suntik.

Gak tau deh ini tampilan cuma di Yapan aja atau semu negara. Kalo diclik lgsg ke tweet yg relate sama program vaksin di yapan. https://t.co/8XfDHoOzi1",Positif
"@infoPLK wah gada min🥲, kira kira dimana lagi ya vaksin 1:(",Negatif
"RT @yitelavendar: 3 hari kerja dekat PPV, aku perasan still ada orang yg buat swab test &amp; masih belum dapat result datang ppv untuk ambik v…",Positif
"@Endahsu77659587 Iya mbak, tp mau gimana lg. 
Daripada nanti di jalan jg ribet walaupun bawa surat vaksin dll.",Netral
"@akunnyapuput @__anjar @falla_adinda Hahahaha.. bener .. 
Saya skrng mah klo upload status informas vaksin trus dia balas, kujawab emot senyum thok",Positif
"@jogjamf Tidur cukup, makan teratur, minum banyak banyak, jgn gampang kesugesti abis vaksin bakal sakit, karna aku samsek ga ngerasain sakit😋",Negatif
"@Kurir_BangGarr Harus nunggu sampai reda? 

Jadinkalo mau vaksin itu ga boleh apa aja?",Positif
"Adakah yang sudah vaksin atau jadwal Vaksin 2-nya di Klinik Jalan Rampal?
Kalau boleh tau, prosedurnya bagaimana ya? Apa langsung ke sana dan menunjukkan bukti vaksin 1?

Saya dulu Vaksin 1 di Gracak, sekarang Vaksin 2 dapet sms di Rampal.

@infomalang 
#vaksinmalang",Positif
"Tpi malu bgt anjrittt, dpt info dari tetangga kalo tuh vaksin buat umum terus w daftar.... Eh ternyata cuma buat jemaat gerejanya doang, tpi akhirnya tetep suruh dateng🤣",Netral
Tiga berita terpopuler internasional tersebut dirangkum dalam Top 3 Dunia. #TempoDunia https://t.co/qwBbWHIQ7c,Positif
"RT @Hamas191: Yg percobaan jual vaksin 1 juta doses. 
Yg menyiksa rakyat dgn lockdown gratisan. 
Yg ngahoax setiap hari.  Ga pernah diancam…",Positif
"@AldoBabeh Setuju beh, mau vaksin atau tidak itu hak asasi setiap individu dong ....... nggak boleh ada pemaksaan, ini kan negara merdeka",Netral
pagi hari ini ak maw vaksin,Netral
meski beda selara ikut vaksin bersama #VaksinasiKuatkanImunitas  barengan #IkhtiarAtasiPandemi di indonesia yuk https://t.co/xoD8igh71A,Netral
meski beda selara ikut vaksin bersama #VaksinasiKuatkanImunitas tubuh kita  barengan #IkhtiarAtasiPandemi di indonesia raya yuk https://t.co/NNnz78rhWi,Netral
"@mohmahfudmd Dari mn merdeka nya,msh di negri sendiri di persulit...prof2,mbok yg jelas ngomong nya,jgn ngelantur...mungkin nanti klo mau ngomong,di tanya dulu sertifikat vaksin nya..",Positif
"GKR Hemas: Vaksin itu Garda Terdepan Penangkal Covid
 
https://t.co/B1f01gV3Uu via @tribunjogja",Netral
"@aguerogemailco1 @DonAdam68 Udah vaksin msh hrs PCR atau swab antigen. Kalau serius ngatasin pandemi seharusnya PCR atau swab antigen untuk tracing orang yang berinteraksi dengan positif covid, jika TERTULAR diisolasi agar ndak MENULARI. Lha kalau ndak berinteraksi dgn positif covid. Kebijakan PPKM yg aneh",Positif
"@PT_Transjakarta Sya kan baru sembuh, apa bisa menggunakan surat keterangan dr RS? Krn sya hrus nunggu 3 bulan bru bsa d vaksin",Netral
harini kita bawak 2 orang haritu teman pegi vaksin,Netral
RT @Demak_Pkb: Vaksin Indonesia Bangkit bentuk wujud PKB hadir di tengah masyarakat dan PKB komitmen membantu negara dalam optimalkan vaksi…,Positif
Jam 5.30 sdh antri vaksin 2 https://t.co/I7icF9dhcV,Netral
"15 Rumah  di Pegangsaan Dua Kelapa Gading Ditempel Stiker karena Belum Vaksin https://t.co/rqBBigMC5s
@kominfotikJU",Netral
"RT @emilmarioo: Vaksin lo gamau, tapi jalanin hubungan yang gajelas arahnya mau #vaksindulu",Netral
"RT @fiihazmii: CARA CEPAT NAK DAPATKAN TARIKH VAKSIN. 

Yang masih belum dapat tarikh tu boleh try cara ni. Insha allah berkesan !! 🖐🏻 http…",Positif
"RT @501Awani: Menurut Datuk Seri @AmirudinShari , hasil perbincangan dengan Tan Sri Dr @DGHisham , Kerajaan Negeri Selangor setuju serahkan…",Netral
RT @HermyRahim: Ceh aritu bukan main budak budak Azmin serang sebab Selangor beli vaksin. Sekarang DG pun ucap terima kasih. 😂😂,Netral
"RT @afrkml: Takut vaksin krn apa?
1. Jarum suntiknya?
Sakitnya cm 1 detik aja. Bnyk yg bilang ga berasa apa2. Lebih baik menukar rasa sakit…",Positif
"RT @NovalAssegaf: AUTO BLOKIR BIARPUN SDH VAKSIN
⛔ Syiah 
⛔ Pro Syiah 
⛔ Jaringan Islam Liberal
⛔ Provokator 
⛔ Pendengki / Hasut / Fitnah…",Netral
"RT @BalchinImelda: 17/8/2021: Dari jumlah 13,077 kematian COVID-19 di Malaysia, hanya 4 orang yang sudah terima dua dos vaksin meninggal du…",Netral
RT @meggadam: Sape kat sini lepas kene vaksin terus dapat covid?? Bnda yang perlu kita faham lepas vaksin 7 hari pertama antibody kita mero…,Positif
RT @kompascom: Vaksin Merah Putih buatan peneliti Indonesia ditargetkan produksi tahun 2022 untuk menjadi vaksin booster Covid-19. Hasil uj…,Netral
"RT @getaranmy: #Selangor bakal beralih ke fasa dua Pelan Pemulihan Negara (PPN) menjelang September depan, selepas 98 peratus penduduknya s…",Netral
@agungpbudi vaksin ribet..  loe aja kali yg buat ribet!! wong skrg aja vaksin udah door to door😂😂 tapi kalo loe anti pwmerintah.. ya sebenarnya loe gak berhak juga di vaksin... itu namanya gak tahu diri,Negatif
"RT @projekhitam: Awal subuh, petugas rela memberi ration makanan pada warga asing yang datang untuk suntikan vaksin. 

I put this up to sho…",Positif
ADH SY DEGDEGAN MW VAKSIN KE 2,Netral
"RT @Daddyhood___: Kalau vaksin tu jalan untuk kita semua bebas untuk sekolah, kerja, cari rezeki, beriadah. Anggap la itu jihad kecil kita.…",Positif
"@ilhamutm Saat ini sertifikat vaksin tidak menjadi dokumen yang wajib dilengkapi oleh pengguna KRL. Untuk dapat menggunakan perjalanan KRL, silakan menunjukkan salah satu surat yang diwajibkan. Ketentuan tsb berlaku sesuai jam operasional KRL, termasuk pada hari Sabtu, Minggu &amp; libur. Tks",Positif
@BaekBoy__ Tapi harus vaksin dulu jan,Positif
@yvesbogor kt org org vaksin kedua skitGw TAKUT,Netral
Peneliti Vaksin Merah Putih Bersyukur Biotis Terima Sertifikat CPOB https://t.co/KGJUYBACT1,Netral
Ini abis vaksin tangan kiri mau di angkat sakit bet😭,Positif
"RT @newsplatter: Israel kewalahan dengan Delta variant, padahal salah satu negara dengan vaksinasi tertinggi.
Pelajaran untuk jangan kendor…",Netral
"RT @JKJAVMY: ‘Lengkap divaksinasi’ bermaksud dua minggu selepas menerima dos kedua vaksin COVID-19 dua suntikan. 

↔️ Jarak antara dos 1 da…",Positif
"RT @SukaKopiSeduh: Menunggu jadwal vaksin AZ ke-2
#JokowiAtasiPandemi
#JatengGayeng
#JatengLawanCorona @ganjarpranowo
 @GanjarNusantara @AA…",Netral
RT @AdDien90: Ramai lagi ke yang belum dapat vaksin even first dose? Cuba rt kalau belum pernah dapat vaksin.,Positif
"@iamyul_7 pagi jugaa, iya krna mau vaksin sksks",Netral
"RT @__loveshak: Kepada para isteri, kalau suami anda tak benarkan anda vaksin, sila vaksin juga. Jangan jadi bodoh. Hak anda untuk hidup bu…",Positif
Excited banget besok mau vaksin ke-2.,Positif
"@yaniarsim @jokowi STOP Kartu VAKSIN Covid19.

Sebagai Syarat KERJA..

Inilah GENOSIDA yg NYATA.",Positif
"Pemerintah turunkan harga Tes PCR

Vaksin Pulihkan Nusantara https://t.co/QCNY8vFHr0",Netral
"Presiden Jokowi minta harga Tes PCR diturunkan

Vaksin Pulihkan Nusantara https://t.co/hMBzEG8Zmp",Netral
"Mengkombinasi vaksin berbagai merek masuk strategi menghadapi ganasnya corona. Ini diterapkan di sejumlah negara. Termasuk Indonesia. Efektifkah? 
@MNCkoranSINDO #oplosvaksin https://t.co/cmZiz5yuwj",Negatif
"RT @RaniKancana_: Kini bansos banyak keluar, Vaksin jg gratis. Era Jokowi gk kudengar ada yg busung lapar. Rakyat miskin bisa brobat gratis…",Positif
"Lembik teruk lepas vaksin semalam. Jadi lali, ingatkan nak baring sat ja last2 terlena sampai pukul 7 lebih. Dgn tak gosok gg, earphone kt sebelah. 😑",Negatif
"RT @rhayanti003: Todayoffvaksin 💉 
Yang mau atur jadwal stlah vaksin 🏧☺️
Bisa req daerah min 2jam ya 
Vcs 💦
🏧 Full free 30 mnit 
#bisyarjak…",Positif
"RT @AdamPrabata: KABAR BAIK!! 🎉🎉

2 Penelitian terbaru dari China menunjukkan kalau vaksin virus inaktif (Sinovac &amp; Sinopharm) terbukti efe…",Positif
"RT @FareezAzmann: [TERKINI] Pemandu kenderaan KKM dari ILKKM Kluang meninggal dunia dalam kemalangan petang tadi.

Kenderaan terbabit dalam…",Negatif
"Pemerintah : Semua Vaksin Efektif Lawan Varian Baru COVID-19, Masyarakat Jangan Pilih-pilih Merek https://t.co/hsaPCScArT https://t.co/LHw22tahah",Positif
"RT @kominfokabtegal: #temankominfo warga Kabupaten Tegal, yuk daftarkan diri di serbuan vaksin covid19. Klik 👉 https://t.co/exYP0iWRPR Lind…",Netral
Beruntungnya Ulung Dapat Vaksin Dosis Kedua dari NasDem https://t.co/qhEC5aygSM,Positif
ayo semuanya vaksin https://t.co/HNb1KLH4hu,Netral
gue kayanya hari ini vaksin gaada yg nganter deh.... brrti harus pergi sendiri. yaaampunnn magernyaaaaaa 😑,Netral
"RT @ProfesorZubairi: Saya amati media barat seperti punya bingkai sendiri. Vaksin yang kita pakai diremehkan, lonjakan kasus Kudus dieksplo…",Positif
@CommuterLine Min klo mau jalan pake KRL pas weekend dengan menunjukan kartu vaksin aja bisa?,Netral
RT @SumandoGaek: @SPlandemic Dari dongeng sales vaksin.,Netral
"RT @afrkml: Manajemen efek samping pascavaksin
1. Meriang/demam: CEK SUHU dulu
- &gt;37,5 C: Perbanyak minum+kompres anget di ketiak
- &gt;38 C:…",Positif
@ihsohkwon Dapet vaksin apa?,Netral
"RT @InjangNation: Ingat haritu masa ada orang nak turun? Dia punya flex cakap vaksin mencukupi bla, bla, bla. So ni pinjam stok ni apa ceri…",Netral
"RT @IamAjak: Pasangan pengantin serta wali yang telah lengkap 2 dos suntikan vaksin Pfizer, Astrazaneca dan Sinovac boleh bernikah selepas…",Positif
@zoulyazix @irfanarifinnnnn Warga asing beratur takde penjarakan sosial masa ambil vaksin kau boleh buat bodoh pekak badak. Tapi org berhimpun cara aman ada penjarakan sosial kau tiba² celik pulak mata. Memang polis makan gaji buta makan taik org politik...,Negatif
"SEMANGAATT !! 

Terus woro-woro mengingatkan warga disiplin menjalankan protokol kesehatan, sekaligus memghimbau warga masyarakat untuk melaksanakan vaksin covid19 🤗
Menghimbau tempat usaha di Jl. Madrasah Kelurahan Cilandak Timur  4 Pilar kelurahan Cilandak Timur https://t.co/8bi8eBi5qL",Netral
"RT @nkrigarislurus_: Ayo Vaksin!
#VaksinasiCovid19 
#BincangAkhlak 
@caesar_emil
@Dew0W1snu
@Chishe_wd23
@MustBee17
@TobatSaat
@kartininew0…",Netral
"@republikaonline Tidak semua manusia yg dapat di vaksin, mereka Hidup dg Kasih dan Sayang Nya.. Diskriminatif yg tidak menjalankan UUD 1945 dan Pancasila...
Perbaiki Data vaksinasi, perbaiki Sertifikat vaksin, perbaiki diri lebih Utama mendekatkan diri KPD Tuhanmu.
Perbaiki korban Ketidakadilan",Positif
tak payah la bosskurr nak bagi suggestion apa2 🤣 orang yang dah daftar vaksin dari awal tahun pun masih ramai lagi yang belum dapat dos 1. kui kui. https://t.co/5IO2aQGp9m,Positif
"RT @BBCIndonesia: Sekitar 2,5 juta vaksin baru saja tiba di Indonesia, namun penggunaannya akan dimaksimalkan di Jawa dan Bali. 

Mengapa k…",Netral
"@lydynt pagi jugaa, iya krna mau vaksin sksks",Netral
"RT @zwolftenaugust: selamat pagi teman2, yg ktp jakarta dan gabisa vaksin karena penyakit komorbid seperti autoimun sekarang bisa vaksin de…",Positif
"RT @keuangannews_id: Wapres : Vaksin Merupakan Perintah Agama dan Hukumnya Wajib, Menolak Masuk Neraka? https://t.co/GBAFJRn6hz",Netral
